ari,fk,voa_log_ratio,avg_sent_len,avg_word_accessibility,num_sents,avg_word_len
25.054743589743588,23.27615384615385,-0.2833624113031836,42.666666666666664,11.414373646362572,3,5.111111111111111
14.92526315789474,16.04105263157895,-0.34174929371793883,19.0,11.854575687530284,3,5.123076923076923
22.48654761904762,22.63626984126984,-0.35235528279009065,31.125,12.000193246993518,8,5.4661921708185055
17.703026204564665,17.774826711749792,-0.3746934494372689,24.142857142857142,11.356702979620682,7,5.243386243386244
15.605454545454542,16.786303030303035,-0.5090057870447403,25.1,11.799714688746223,10,4.658703071672355
18.58838582677165,18.58068897637796,-0.10153641921541265,30.875,12.174028030438848,8,4.797101449275362
20.553640167364016,20.095853556485356,-0.7419373447248011,23.7,11.495790813601301,10,5.60573476702509
13.317053140096618,14.620207039337476,-0.2783796797853896,17.555555555555557,12.308846246152639,9,4.835106382978723
17.151975683890576,17.41726443768997,0.21652831219953766,26.857142857142858,12.870710142407477,7,5.0
15.398487394957982,16.7149299719888,-0.4092034302146019,27.857142857142858,11.538183524013583,7,4.408071748878924
15.424326396495069,15.51127418765973,-0.5445366811039984,22.363636363636363,12.746877405784325,11,4.84965034965035
15.245380000000004,16.746950000000002,-0.0719734996210842,15.5,12.130155048770225,8,5.611510791366906
16.068504611330695,17.02538537549407,-0.4898525003814672,21.083333333333332,11.450386234398781,12,5.2831541218638
19.38429487179487,18.820000000000004,-0.44055642791523736,21.333333333333332,11.934477378407703,12,5.8776223776223775
19.74410989010989,19.90300366300367,-0.36772478012118076,27.857142857142858,12.153896200696627,7,5.240909090909091
18.44644537815126,19.563781512605043,-0.5827991233867308,23.285714285714285,11.796996490124435,7,5.44385026737968
19.4471978021978,20.556492673992675,-0.8666581076669458,22.166666666666668,11.26734451661938,12,5.4766355140186915
20.66256756756757,20.533400900900897,-0.1869835698957309,27.75,11.73896162619293,8,5.694915254237288
23.733849999999997,24.073000000000004,-0.5205344378886746,25.0,11.7027831579672,8,6.3954545454545455
17.09456043956044,17.05305494505495,-0.6856565088262988,17.6,11.133336140334587,10,5.77
24.184459459459454,22.818986486486484,-0.8602012652183249,27.75,11.105561517952799,8,5.918918918918919
16.74817031070196,17.508085922516305,-0.8243893695856147,20.545454545454547,11.070372624765053,11,5.245353159851301
16.648871794871795,17.367692307692312,-0.35077522180742,21.083333333333332,12.059528520221312,12,5.319444444444445
22.0655,22.39777777777778,-0.2118439960562316,30.0,12.172691927393132,6,5.567839195979899
19.2885651214128,20.481953642384102,-0.28061490522460936,25.166666666666668,12.51864786016878,6,5.551515151515152
17.78566265060241,18.621401606425703,-0.432133355186136,24.3,11.88379239676242,10,5.134751773049645
19.690875,19.464166666666667,-0.16579225483871673,29.75,12.347013797965811,8,5.101503759398496
16.87587121212121,16.9469696969697,-0.7076052637306532,27.88888888888889,11.366056319310607,9,4.4006410256410255
18.519295774647887,19.19775117370892,-0.9899784476602517,20.9,11.350264888306933,10,5.430278884462151
26.288542857142858,25.10097142857143,-0.5722652889951593,35.42857142857143,11.83760097788985,7,5.767857142857143
18.743380952380953,19.919523809523813,-0.46303495992542426,23.11111111111111,11.485640174668767,9,5.553648068669528
20.5013752276867,20.08251366120219,-0.35040533092101295,27.11111111111111,12.193129915223107,9,5.523985239852398
17.31277108433735,19.237465863453817,-0.6024183271658092,24.6,11.225009506664295,10,5.11913357400722
14.459788135593222,14.905416666666667,-0.32277339225894597,22.125,12.221240555876399,8,4.78
21.892581632653055,22.217423469387757,-0.9377456668704689,29.625,11.391337539573348,8,5.1084745762711865
18.670696428571432,18.841785714285717,-0.4663738611909355,22.0,11.823819486311855,7,5.5474860335195535
18.470462962962962,19.37065329218107,-0.4940185054453606,29.875,11.961850158133016,8,4.621052631578947
15.309917355371901,15.985190082644632,-0.15180601286398138,22.8,12.30306849338964,5,4.878787878787879
17.833196721311474,19.170262295081972,-0.6491840571343929,23.1,11.195407394173696,10,5.273062730627307
17.873063909774437,18.65225563909775,-0.26341745044808,21.571428571428573,12.306651426044363,7,5.559523809523809
17.81784824046921,19.086598240469204,-0.8823891801936435,22.454545454545453,11.43906968005215,11,5.2682926829268295
17.68857142857143,17.433021346469626,-0.4795730802576521,24.571428571428573,11.80307513601063,7,4.980392156862745
15.8239330543933,16.244807531380754,-0.10863384099878365,23.8,12.441803079959628,10,5.050387596899225
17.743917525773192,17.461567010309277,-0.5255317711514038,19.4,11.585999525589814,10,5.678899082568807
16.833134328358206,17.786313432835822,-0.7250987803619985,20.0,11.385786234281689,10,5.25
17.477659574468085,17.426063829787235,-0.4022236141798295,23.5,11.840714501203317,10,5.35408560311284
20.91410714285714,21.247857142857146,-0.3001045924462473,27.666666666666668,11.870341487288528,6,5.48404255319149
20.698902255639098,20.520977443609024,-0.4595323293742254,26.571428571428573,12.094318547767225,7,5.433179723502304
17.754330985915495,17.618163145539906,-0.36610403422344867,26.625,11.616548677734023,8,5.125
27.085124999999998,25.330833333333334,-0.588834333930206,39.666666666666664,12.512960476240965,6,5.084175084175084
18.87312213039486,19.228071625344352,-0.2417723711436444,26.555555555555557,12.07124927307638,9,5.2781954887218046
18.72930656934306,20.118594890510952,-0.6780335427454195,31.625,11.263106329574118,8,4.589225589225589
21.64799847211612,22.34087089381207,-0.47647614374712177,26.571428571428573,10.924458044579412,7,5.940298507462686
21.126544181977252,21.24658792650919,-0.6241543090685915,26.88888888888889,12.08991152487933,9,5.25249169435216
17.99092208390963,17.08237897648686,-0.7304848509930321,25.88888888888889,11.723961527020906,9,4.855123674911661
18.0529718875502,18.278714859437752,-0.1451820098404769,27.555555555555557,12.56889188816864,9,5.010869565217392
20.352334123222747,20.812837677725124,-0.5313041551052426,26.25,11.654259222793863,8,5.553191489361702
14.831387755102043,15.060510204081634,-0.052446475368539844,24.2,12.738671784085293,10,4.760299625468165
16.91513833992095,16.79343873517787,-0.38496658655567334,22.90909090909091,11.991474592712418,11,5.186619718309859
23.497065797273272,22.80809721398933,-0.6099968122233911,33.714285714285715,11.69713870647929,7,5.408239700374532
23.983032128514054,23.989156626506027,-0.6443570163860836,27.666666666666668,11.086202854886357,6,6.174863387978142
17.11765166340509,17.732889758643186,-0.4221599866761536,30.428571428571427,12.532729208844517,7,4.384
13.807749999999999,14.925000000000004,-0.09937247380919388,20.0,12.645614956974454,6,4.709219858156028
21.34844611528822,21.091090225563914,-0.6428853457746294,21.833333333333332,11.274508491236459,6,6.148648648648648
16.971721763085398,18.26425619834711,-0.7266698725940371,19.916666666666668,11.253232955428329,12,5.492592592592593
19.08114211886305,19.68666666666667,-0.3839589028830517,23.555555555555557,11.86928615358454,9,5.693965517241379
13.587885714285711,14.24314285714286,-0.5016931401984611,20.857142857142858,11.680304320601616,7,4.565714285714286
17.441250000000004,18.326357142857145,-0.29725152346384287,21.8,11.836537810603646,5,5.475409836065574
19.830993401759535,19.800307917888563,-0.3239720738528757,22.272727272727273,11.603604730998434,11,5.857664233576642
23.501725941422592,23.85790271966528,-0.4086961286854417,28.25,11.347167144991516,8,5.9728682170542635
19.972107142857148,21.079285714285714,-0.7810085363466381,26.9,10.84927843717245,10,5.323717948717949
19.486219512195127,20.098434959349593,-0.19176195056900475,30.625,12.311179357858226,8,5.0
21.34844611528822,21.091090225563914,-0.6428853457746294,21.833333333333332,11.274508491236459,6,6.148648648648648
17.067406015037598,18.729887218045118,-0.4700036292415105,21.571428571428573,11.383768806109764,7,5.378698224852071
20.854672939068102,20.5647311827957,-0.29423947299385284,27.555555555555557,11.966269443917616,9,5.692883895131086
17.917,18.114,-0.45198512373884936,25.0,12.106325618907828,4,5.351851851851852
14.203424615384613,15.510000000000002,-0.5933268452733719,19.23076923076923,11.364547734513819,13,5.02491103202847
23.239860383944155,22.40196335078534,-0.4575811092429653,31.833333333333332,11.468390562120986,6,5.6650717703349285
20.92180327868852,21.40418032786886,-0.23326168147573959,28.75,11.969058011044751,8,5.344569288389513
20.047030612244903,19.953750000000003,-0.40857553051838763,30.125,12.14951338017138,8,5.164179104477612
16.996268656716417,17.88961194029851,-0.4550620492433258,24.2,11.708077739062809,10,4.802631578947368
18.25646449704142,18.413247041420117,-0.8128116843113365,21.0,11.462954111326411,8,5.5625
18.144087301587298,18.534861111111116,-0.8973627219837755,23.5,11.238268790310318,8,5.180995475113122
19.06516375545852,19.58597707423581,-0.23211222129291625,27.75,11.69967965366882,8,5.159362549800797
20.994502857142855,20.80577142857143,-0.582481612668077,34.285714285714285,12.44025291869149,7,4.597269624573379
23.574764059469942,22.511997414350358,-0.759636921824173,31.571428571428573,11.365190694963708,7,5.581673306772909
18.621377952755907,18.984503937007876,-0.16644820763363685,25.2,12.070388595635647,10,5.407942238267148
17.06978448275862,18.838172413793107,-0.3692173177116857,23.1,11.762888866647861,10,5.337301587301587
19.555514571948997,20.275956284153008,-0.4590212125729123,26.555555555555557,11.856864694712577,9,5.424812030075188
15.214046511627906,15.626627906976747,-0.6092656965748606,21.3,11.434283395745844,10,4.91497975708502
18.25239853896104,19.165211038961036,-0.8010361425664536,20.09090909090909,11.35110247279898,11,5.6196078431372545
16.16660714285714,18.142619047619053,-0.4700036292415105,24.0,11.271317782655801,7,5.093406593406593
18.095283018867924,19.606635220125792,-0.28438717655084716,26.0,11.826657151538566,6,5.112994350282486
19.67988571428571,19.985142857142858,-0.12783337150586854,23.857142857142858,12.431825120083504,7,5.723404255319149
15.946862745098038,17.544117647058822,-0.5042466526636885,21.833333333333332,11.862139526264567,12,4.802469135802469
21.414142857142856,21.971904761904764,-0.7695201593398974,25.428571428571427,11.089717717247591,7,5.849246231155779
18.696906474820146,19.743366906474822,-1.2650330610813567,26.1,11.260821209512207,10,4.451086956521739
20.661561904761903,19.968825396825398,-0.3891515326124874,31.142857142857142,12.18135369896891,7,4.992156862745098
16.50130818619583,16.3361316211878,-0.6315892875560997,24.428571428571427,11.532117236952773,7,5.015544041450777
18.034276315789477,19.223947368421054,-0.9162907318692554,19.0,11.351370266082602,8,5.6571428571428575
19.81798701298701,21.110779220779218,-0.7282385003666612,21.428571428571427,11.181809964516784,7,5.854651162790698
20.331532258064513,20.489258064516125,-0.3656436139173577,24.5,11.718712845999615,10,5.782287822878229
17.6361320754717,17.899716981132077,3.9999115131115144e-12,25.5,12.273943079382956,4,5.094827586206897
19.97285545023697,20.36544431279621,-0.31481073983593355,26.125,12.14408237021182,8,5.443037974683544
17.5430198019802,17.565420792079212,-0.8047382459637243,24.875,11.520106591194558,8,4.982832618025751
17.102646544181972,17.576509186351704,-0.0863846141948132,28.0,12.209626327178242,9,4.823741007194244
18.996838755304104,19.089038189533245,-0.35667494393460397,27.571428571428573,11.916017848489885,7,5.131221719457014
23.030384615384612,22.007692307692313,-1.0426536350148758,26.0,11.116131450225822,6,5.712765957446808
20.516583333333337,20.327500000000004,-0.3483066942640932,26.666666666666668,11.316008632055695,3,5.666666666666667
15.121739130434783,14.927826086956525,-0.20585205420010616,22.666666666666668,11.998842104820048,3,4.82051282051282
17.640245901639346,18.164016393442626,-0.2029408439926491,29.25,12.033966853595901,8,4.707865168539326
19.937881773399013,21.005714285714287,-0.36772478012118076,28.571428571428573,12.432500544461412,7,4.946280991735537
17.436958174904944,17.638863117870724,-0.14558531696431415,25.6,12.042498806618934,10,5.0588235294117645
18.166451612903224,19.157,-0.36020851651591257,24.3,11.700396901992931,10,5.305454545454546
13.298056680161942,15.228906882591097,-0.23124076154277545,18.692307692307693,12.013826379600903,13,4.870503597122302
16.45008830022075,17.512417218543053,-0.23132913589659534,24.833333333333332,11.85494140344936,6,5.0
18.48656862745098,18.469607843137258,-0.6993777303060721,22.11111111111111,11.658763694579838,9,5.29045643153527
18.414880308880306,18.76362934362935,-0.32803336797124,26.285714285714285,11.617365477191507,7,5.241379310344827
20.91410714285714,21.247857142857146,-0.3001045924462473,27.666666666666668,11.870341487288528,6,5.48404255319149
14.55658017298736,15.953253493013971,-0.5993284253379205,18.333333333333332,11.516393275006271,9,5.126984126984127
18.743380952380953,19.919523809523813,-0.46303495992542426,23.11111111111111,11.485640174668767,9,5.553648068669528
21.756235408560308,21.411123540856035,-0.2279320680419549,31.625,11.966059355281214,8,5.336879432624113
15.34528801843318,17.154861751152072,-0.16332505609927295,17.714285714285715,12.036718672172102,14,5.525925925925926
21.553040244969374,21.896981627296586,-0.39370026652442125,27.88888888888889,11.879050951285448,9,5.604240282685512
20.88490121580547,21.685349544072952,-0.4177352006958017,26.714285714285715,11.913718796821732,7,5.730392156862745
16.791304706853843,17.239322873658136,-0.13491931789535266,23.285714285714285,11.911872164176607,7,5.025906735751295
26.95824146981628,25.449133858267718,-0.1563460703866696,41.333333333333336,12.363201758460566,3,5.304964539007092
14.94211764705883,16.07450980392157,-0.5676695227381887,16.866666666666667,11.604751516448676,15,5.273037542662116
19.52392304790645,19.59023010184836,-0.8490175512619652,21.818181818181817,11.439366566836195,11,5.671480144404332
19.28248995983936,19.27389558232932,-0.14953173396694136,27.11111111111111,12.286070625157963,9,5.373134328358209
19.368106712564547,19.888691910499144,-0.38728278902082214,23.714285714285715,11.833425768859447,7,5.666666666666667
18.10779448621554,18.36521303258146,-0.010810916100215437,23.714285714285715,12.245348547404308,7,5.437837837837838
25.797314375987362,23.961966824644552,-0.7691330875332463,33.5,11.33895929518433,6,5.65
18.93411027568922,20.159365079365084,-0.1524685936402502,24.0,11.920741264636831,7,5.625
18.79163265306122,19.85275510204082,-0.6596992464879543,24.375,11.487501284799025,8,5.3408071748878925
15.659461077844313,17.702640718562872,-0.8547885321115853,16.5,10.601329459410882,10,5.460732984293194
22.287376623376623,22.25168831168831,-0.09925495809133139,31.428571428571427,12.238573158746668,7,5.4958677685950414
19.014255319148937,19.518262411347518,-0.5493592877639245,23.166666666666668,11.394368829947611,6,5.69281045751634
16.1546568627451,17.486274509803923,-0.1610615573630796,22.555555555555557,12.300883469964544,9,5.165178571428571
15.620854430379744,16.675986286919834,-0.2522801453968011,27.875,12.249658066243475,8,4.35361216730038
26.036700000000003,24.441999999999997,-0.3334916084789631,46.5,11.614204078826845,2,4.278260869565218
13.984150758688202,14.98763582966226,0.09455858262902128,24.444444444444443,12.758903520405163,9,4.433070866141732
24.189735294117646,24.00438725490196,-0.5033208981076644,31.25,11.97648572702961,8,5.76056338028169
19.078241123038815,20.376895127993397,-0.508119262163984,24.571428571428573,11.590655797496586,7,5.370558375634518
18.166451612903224,19.157,-0.36020851651591257,24.3,11.700396901992931,10,5.305454545454546
16.97329113924051,16.75806962025317,-0.9013650816526106,18.75,11.940269030746371,8,5.2727272727272725
17.801864615384616,17.7756,-0.9506921585865136,19.153846153846153,10.999829393963713,13,5.606271777003484
20.420499999999997,20.076363636363634,-0.4871431391181898,21.9,10.944953782069076,10,5.94331983805668
20.20082653061224,19.472117346938777,-0.3752513295075252,29.25,12.361805936436735,8,5.087272727272727
22.411785714285713,21.98071428571429,-0.31691171076261826,31.5,11.595774551019094,8,5.4678571428571425
18.105263157894733,19.26301169590643,-0.03208831454749937,27.666666666666668,12.368010010794796,6,4.994652406417113
17.782620865139947,18.416603053435114,-0.6312717768374461,21.333333333333332,11.262543928251525,6,5.555555555555555
19.31661290322581,19.084946236559137,-0.834797697618234,30.166666666666668,11.607472786309934,6,4.557017543859649
15.562000000000005,16.155200000000004,-0.028987536869251318,23.6,12.38158427848642,5,4.804347826086956
19.285353403141364,18.618632198952884,-0.8407831793612605,23.875,11.321750845671197,8,5.45662100456621
15.600422535211266,16.649394366197182,-0.6254290065005905,20.3,11.38902274963697,10,5.066390041493776
18.727777380100214,18.037501789549037,-1.0809127115634223,22.545454545454547,11.287074935068425,11,5.296666666666667
16.982190628754502,18.18945935122147,-0.5280674301962115,20.636363636363637,11.546031565229647,11,5.544354838709677
20.436137247966045,21.25411390166254,-0.7285939295511384,23.363636363636363,11.106969258514864,11,5.6644295302013425
18.684168888888884,19.173733333333335,-0.35401654626799595,27.11111111111111,12.06243985576131,9,5.1678832116788325
19.67988571428571,19.985142857142858,-0.12783337150586854,23.857142857142858,12.431825120083504,7,5.723404255319149
18.644108446298226,19.43263816475495,-0.4109147128715578,19.428571428571427,11.465344432630296,7,5.862745098039215
26.3033203125,25.212375000000005,-0.4142757377861451,48.6,12.0953898529782,5,4.334507042253521
18.29895833333334,17.918333333333333,-0.17366349404680986,26.333333333333332,12.30015574873225,9,5.350393700787402
16.4269966442953,17.491199664429534,-0.4505855433844277,18.375,11.481869558578921,8,5.514970059880239
19.840931677018638,18.85879917184265,-0.48635276724302384,28.428571428571427,11.35137028940613,7,5.00418410041841
24.846270270270274,24.034594594594598,-0.5242486440938503,35.4,10.971588346825763,5,5.552763819095477
18.68944947482796,19.447736327417605,-0.3934889170572919,22.818181818181817,12.111685971426585,11,5.600719424460432
18.214358974358973,19.770491452991454,-0.7496593908186989,27.625,11.534674786260933,8,4.764925373134329
20.32310810810811,21.011779279279285,-0.5802678324837455,27.375,11.389828911648005,8,5.403225806451613
17.96887082976903,18.51548331907613,-0.48770320634089376,23.428571428571427,11.650011541560705,7,5.385869565217392
17.848078602620085,18.486851528384282,-0.6359887667155786,22.4,11.817370965760205,10,5.323076923076923
14.8825,16.32474074074074,-0.6931471805554453,20.0,11.280618520989599,5,5.076923076923077
21.60809523809524,21.7465873015873,-0.7191226669586663,30.625,11.088811196111472,8,5.165517241379311
17.081316526610642,16.997030812324926,-0.6427163269286261,21.714285714285715,11.672698614363036,7,5.19774011299435
16.76964102564102,18.093846153846155,-0.23361485117745034,21.555555555555557,12.476199562724764,9,5.362790697674418
22.846351931330474,23.680690987124468,-0.675755437843602,23.1,11.270165897280492,10,6.352713178294573
21.27049744304974,20.73654114365412,-0.364123767947589,26.22222222222222,12.442693149291001,9,5.804597701149425
18.07294372294372,18.17324675324676,-0.6350395497482475,25.666666666666668,11.784187170718967,6,5.011173184357542
19.30457194899818,19.357103825136615,-0.6985672480247765,26.666666666666668,11.864518788106668,9,5.20216606498195
21.29903034789045,20.413634344929687,-0.40144095780427563,26.285714285714285,11.294649673339112,7,5.797101449275362
14.408490566037734,13.439320754716984,-0.36290549368523545,20.7,12.232287207342363,10,4.948717948717949
19.340317460317458,19.483359788359788,-0.8043728156654871,29.666666666666668,11.55865450034927,6,4.704545454545454
22.224767441860465,21.868120155038763,-0.7914174019880873,32.25,11.297294820758543,8,5.237288135593221
24.714875,25.70833333333334,-0.6990123000078347,29.375,10.895037287587403,8,6.26171875
15.34528801843318,17.154861751152072,-0.16332505609927295,17.714285714285715,12.036718672172102,14,5.525925925925926
23.528872180451124,23.55934837092732,-0.3616132255751829,32.57142857142857,11.605168463644784,7,5.715447154471545
18.470898437500004,17.994000000000003,-0.5405675929604288,25.2,11.79239345809871,10,5.225694444444445
21.492413793103445,21.55793103448276,-0.1793409286517848,29.0,12.173231187015096,4,5.747967479674797
18.723504201680676,19.216722689075628,-0.3964152725840873,23.857142857142858,11.327101226108395,7,5.570652173913044
17.26370143149284,18.09825153374233,-0.537733076681619,25.833333333333332,11.161965699373981,6,4.944134078212291
17.17707317073171,17.31619512195122,-0.3636679794255693,23.9,12.187110383154465,10,5.057553956834532
18.652731182795698,19.83596774193548,-0.2602830982595985,25.833333333333332,11.85045638300315,6,5.347058823529411
22.257788649706463,22.420560991519896,-0.5172565140920077,31.142857142857142,11.694473343298473,7,5.357429718875502
19.634492964580296,20.81892285298399,-0.7817005778967476,25.0,11.237741017050917,9,5.453488372093023
20.29476793248945,21.217552742616032,-0.3834169708822533,26.11111111111111,12.091920743271064,9,5.545454545454546
24.275,23.513595959595964,-0.19415601443691988,38.8,11.90790067844309,5,5.105990783410138
15.659461077844313,17.702640718562872,-0.8547885321115853,16.5,10.601329459410882,10,5.460732984293194
21.18935011709602,21.36248243559719,-0.2920204740462933,33.57142857142857,12.379691396893202,7,4.944237918215613
20.92731428571429,20.037857142857145,-0.33802382730851654,28.571428571428573,11.869278094458558,7,5.48868778280543
